rule_id,variable_key,mechanism_id,role,activation_mode,direction,effect_direction,weight,severity_mode,requires_fasting,sex_scope,context_gate,is_enabled,notes,fuerza,especificidad,combo_group,is_primary,evidence_tier,clinical_rationale
VM190,hb_g_dl,estado_anabolico_bajo,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=creatinine_mg_dl, bmi_kg_m2, albumin_g_dl | crit_bajo=7.0 | crit_alto=18.0 | Anemia normocítica en contexto de desnutrición o enfermedad crónica. No responde a hierro. | nota_clinica=Útil como patrón de soporte.",baja,baja,nutricional,0,baja,Señal de baja reserva anabólica o masa magra reducida. | Útil como patrón de soporte.
VM168,hb_g_dl,retencion_hidrosalina,contextual_support,low,low,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=hct_pct, albumin_g_dl, creatinine_mg_dl | competidores=BNP_proBNP | crit_bajo=7.0 | crit_alto=18.0 | Anemia dilucional. Hb baja por exceso de volumen plasmático (embarazo | nota_clinica=Patrón compatible con expansión de volumen. Evaluar signos de hipervolemia.",baja,baja,volumen,0,baja,"ICC). No es anemia ""real"". | Patrón compatible con expansión de volumen. Evaluar signos de hipervolemia."
VM154,hb_g_dl,seguridad_renal,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=35 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=egfr_ml_min_1_73m2, uacr_mg_g, creatinine_mg_dl | crit_bajo=7.0 | crit_alto=18.0 | Anemia de trastorno crónico renal. El riñón no produce suficiente Eritropoyetina (EPO). Tratamiento: EPO o Hierro IV. | nota_clinica=Confirmar con eGFR < 45.",baja,baja,volumen,0,baja,"Bloque de vigilancia renal, filtrado y daño renal subclínico. | Confirmar con eGFR < 45."
VM056,hba1c_pct,carga_pancreatica_glucidica,supporting_driver,high,high,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=glucose_mg_dl, insulin_uIU_ml | crit_bajo=3.0 | crit_alto=14.0 | HbA1c 5.7-6.4% = Prediabetes. Refleja la carga glucémica de los últimos 3 meses. Intervención dietética urgente. | nota_clinica=El diagnóstico es por HbA1c o glucosa.",media,alta,glucemia,0,media,Sobrecarga de la regulación pancreática de la glucosa. | El diagnóstico es por HbA1c o glucosa.
VM014,hba1c_pct,disfuncion_glucidica,primary_driver,high,high,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, insulin_uIU_ml | crit_bajo=3.0 | crit_alto=14.0 | Driver de Diabetes. HbA1c >= 6.5% = Diabetes Mellitus (confirmar con segunda determinación). HbA1c > 8.0% = Mal control, intensificar tto. | nota_clinica=Cuidado con falsos HbA1c en anemia o hemoglobinopatías.",alta,alta,glucemia,1,alta,Pérdida de homeostasis glucémica. | Cuidado con falsos HbA1c en anemia o hemoglobinopatías.
VM013,hba1c_pct,disfuncion_glucidica,primary_driver,low,low,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, insulin_uIU_ml | crit_bajo=3.0 | crit_alto=14.0 | HbA1c baja (< 4.0%). Raro. Descartar hemólisis crónica o tratamiento excesivo con insulina/sulfonilureas (riesgo de hipoglucemias graves). | nota_clinica=Poco fiable en anemia hemolítica.",alta,alta,glucemia,1,alta,Pérdida de homeostasis glucémica; hipoglucemia crónica. | Poco fiable en anemia hemolítica.
VM085,hba1c_pct,estres_oxidativo,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=hscrp_mg_l, ggt_u_l, triglycerides_mg_dl | crit_bajo=3.0 | crit_alto=14.0 | La hiperglucemia crónica genera productos de glicación avanzada (AGEs) que causan estrés oxidativo y daño vascular. | nota_clinica=Concepto de apoyo.",baja,baja,metabolico_oxidativo,0,baja,Señal indirecta de estrés oxidativo. | Concepto de apoyo.
VM002,hba1c_pct,insulinorresistencia,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, insulin_uIU_ml, triglycerides_mg_dl | crit_bajo=3.0 | crit_alto=14.0 | HbA1c en rango alto-normal (5.3-5.6) con insulina elevada confirma resistencia a la insulina compensada. Riesgo de DM futuro. | nota_clinica=Exigir señal insulínica.",alta,alta,glucemia,1,alta,Patrón de hiperinsulinemia compensatoria. | Exigir señal insulínica.
VM029,hba1c_pct,riesgo_cardiometabolico_global,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=3.0 | crit_alto=14.0 | La HbA1c es un predictor continuo de riesgo CV. No hay umbral seguro. Cuanto más baja (sin hipoglucemias) | nota_clinica=Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. Patrón resumen.",media,media,glucometabolico,0,media,"mejor. | Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. Patrón resumen."
VM048,hba1c_pct,sindrome_metabolico_patron,supporting_driver,high,high,positive,0.45,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl | crit_bajo=3.0 | crit_alto=14.0 | Equivalente a glucosa en el Sd. Metabólico. HbA1c >= 5.7% es criterio. | nota_clinica=Requiere 3 de 5 criterios.",media,media,glucemia,0,media,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Requiere 3 de 5 criterios."
VM100,hct_pct,deficit_hierro_eritropoyesis,supporting_driver,low,low,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=20.0 | crit_alto=55.0 | Reflejo de la anemia. Hto < 36% (M) o < 41% (H) con VCM bajo sugiere ferropenia. | nota_clinica=Confirmar con ferritina.",media,media,hemograma,0,media,Déficit de hierro funcional o absoluto. | Confirmar con ferritina.
VM162,hct_pct,deshidratacion_hemoconcentracion,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=urea_mg_dl, hb_g_dl, creatinine_mg_dl | crit_bajo=20.0 | crit_alto=55.0 | Driver de deshidratación. Hto > 50% (H) / > 47% (M) + Urea alta = Administrar líquidos. Si no hay deshidratación | nota_clinica=Patrón compatible con hemoconcentración. Obligatorio descartar deshidratación.",alta,alta,volumen,1,alta,descartar Policitemia Vera (JAK2). | Patrón compatible con hemoconcentración. Obligatorio descartar deshidratación.
VM119,hct_pct,eje_b12_folato,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=vitb12_pg_ml, folate_ng_ml, mcv_fl | crit_bajo=20.0 | crit_alto=55.0 | Anemia macrocítica. El Hto estará bajo. | nota_clinica=Confirmar con VCM y vitaminas.",baja,baja,hemograma,0,baja,Déficit del eje vitamínico B12/folato. | Confirmar con VCM y vitaminas.
VM169,hct_pct,retencion_hidrosalina,supporting_driver,low,low,positive,0.3,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=albumin_g_dl, hb_g_dl, creatinine_mg_dl | competidores=BNP_proBNP | crit_bajo=20.0 | crit_alto=55.0 | Hemodilución. Hto bajo con albúmina baja y sin déficit de hierro. Pensar en exceso de volumen. | nota_clinica=Evaluar ingesta de líquidos o ICC.",media,baja,volumen,0,baja,Patrón compatible con expansión de volumen. | Evaluar ingesta de líquidos o ICC.
VM023,hdl_mg_dl,dislipidemia_aterogenica,primary_driver,low,low,positive,0.85,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=triglycerides_mg_dl, apob_mg_dl, lpa_nmol_l | crit_bajo=30.0 | crit_alto=90.0 | Driver de dislipidemia aterogénica. HDL bajo (<40 H / <50 M) + TG altos (>150) = Partículas LDL pequeñas y densas (Alto riesgo CV). | nota_clinica=Calcular siempre Colesterol No-HDL (CT - HDL).",alta,alta,tg_hdl,1,alta,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas. | Calcular siempre Colesterol No-HDL (CT - HDL)."
VM087,hdl_mg_dl,estres_oxidativo,contextual_support,low,low,positive,0.15,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=hscrp_mg_l, ggt_u_l, hba1c_pct | crit_bajo=30.0 | crit_alto=90.0 | El HDL es una partícula antiinflamatoria y antioxidante. Su descenso en contexto de PCR alta indica pérdida de función protectora. | nota_clinica=Concepto de apoyo.",baja,baja,consumo_negativos,0,baja,Señal indirecta de estrés oxidativo. | Concepto de apoyo.
VM067,hdl_mg_dl,inflamacion,contextual_support,low,low,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=25 | confirmatorios=hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl | crit_bajo=30.0 | crit_alto=90.0 | La inflamación sistémica reduce el HDL y altera su función (HDL disfuncional). | nota_clinica=El HDL bajo en inflamación no responde bien a cambios de dieta.",baja,baja,consumo_negativos,0,baja,Inflamación sistémica de baja o media intensidad. | El HDL bajo en inflamación no responde bien a cambios de dieta.
VM005,hdl_mg_dl,insulinorresistencia,supporting_driver,low,low,positive,0.5,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, hba1c_pct, insulin_uIU_ml | crit_bajo=30.0 | crit_alto=90.0 | La resistencia a la insulina inhibe la lipoproteína lipasa y reduce el HDL. Es un marcador central del Sd. Metabólico. | nota_clinica=Exigir señal glucémica/insulínica.",media,media,dislipidemia,0,media,Patrón de hiperinsulinemia compensatoria. | Exigir señal glucémica/insulínica.
VM177,hdl_mg_dl,resistencia_leptinica_saciedad,supporting_driver,low,low,positive,0.3,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=waist_cm, bmi_kg_m2, insulin_uIU_ml | crit_bajo=30.0 | crit_alto=90.0 | La obesidad central (cintura alta) es el principal determinante del HDL bajo. | nota_clinica=Cintura debe acompañarse de señal metabólica.",media,baja,tg_hdl,0,baja,Patrón antropométrico-metabólico. | Cintura debe acompañarse de señal metabólica.
VM032,hdl_mg_dl,riesgo_cardiometabolico_global,supporting_driver,low,low,positive,0.35,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=30.0 | crit_alto=90.0 | HDL bajo + ApoB alta = Riesgo residual alto a pesar de estatinas. | nota_clinica=Patrón resumen.",media,media,tg_hdl,0,media,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
VM051,hdl_mg_dl,sindrome_metabolico_patron,primary_driver,low,low,positive,0.95,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, triglycerides_mg_dl, waist_cm | crit_bajo=30.0 | crit_alto=90.0 | Criterio mayor de Sd. Metabólico. HDL bajo según sexo. | nota_clinica=Requiere 3 de 5 criterios.",alta,alta,dislipidemia,1,alta,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Requiere 3 de 5 criterios."
VM076,hscrp_mg_l,activacion_inmune,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=wbc_x10_3_mm3, neut_abs_x10_3_mm3, lymph_abs_x10_3_mm3 | crit_bajo=0.5 | crit_alto=10.0 | PCR elevada (> 1.0 mg/dL) con leucocitosis o neutrofilia sugiere infección bacteriana aguda. Si es crónica (> 3.0) | nota_clinica=Activación inmunitaria o patrón leucocitario reactivo. Diferenciar de PCR > 10 (infección) vs PCR 2-5 (inflamación crónica/riesgo CV).",media,media,reactantes,0,media,riesgo CV elevado. | Activación inmunitaria o patrón leucocitario reactivo. Diferenciar de PCR > 10 (infección) vs PCR 2-5 (inflamación crónica/riesgo CV).
VM088,hscrp_mg_l,estres_oxidativo,supporting_driver,high,high,positive,0.3,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=ggt_u_l, hba1c_pct, triglycerides_mg_dl | crit_bajo=0.5 | crit_alto=10.0 | PCR elevada en contexto de síndrome metabólico refleja inflamación del tejido adiposo visceral (adipoquinas). | nota_clinica=Concepto de apoyo.",media,baja,reactantes,0,baja,Señal indirecta de estrés oxidativo. | Concepto de apoyo.
VM068,hscrp_mg_l,inflamacion,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=25 | confirmatorios=esr_mm_h, fibrinogen_mg_dl, wbc_x10_3_mm3 | crit_bajo=0.5 | crit_alto=10.0 | Driver de inflamación sistémica. La PCR ultrasensible es el mejor predictor de riesgo CV en prevención primaria. <1.0 = Riesgo bajo | nota_clinica=>3.0 = Riesgo alto. Inflamación sistémica de baja o media intensidad. Confirmar con segunda determinación si es aislada.",alta,alta,reactantes,1,alta,1.0-3.0 = Riesgo medio | >3.0 = Riesgo alto. Inflamación sistémica de baja o media intensidad. Confirmar con segunda determinación si es aislada.
VM094,hscrp_mg_l,permeabilidad_intestinal_inflamacion_baja,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=75 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=lymph_abs_x10_3_mm3, ferritin_ng_ml, albumin_g_dl | crit_bajo=0.5 | crit_alto=10.0 | Inferencia muy indirecta. Ruido. Mantener desactivado. | nota_clinica=Muy inespecífico.",baja,baja,reactantes,0,baja,Inferencia muy indirecta de inflamación de bajo grado. | Muy inespecífico.
VM195,hscrp_mg_l,recambio_muscular_lesion,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=70 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=ast_u_l, alt_u_l, creatinine_mg_dl | competidores=CK_CPK | crit_bajo=0.5 | crit_alto=10.0 | Daño muscular con inflamación. Sin CK es imposible asegurarlo. | nota_clinica=Muy inespecífico sin CK.",baja,baja,lesion_contexto,0,baja,Sospecha de recambio/lesión muscular. | Muy inespecífico sin CK.
VM178,hscrp_mg_l,resistencia_leptinica_saciedad,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=waist_cm, bmi_kg_m2, insulin_uIU_ml | crit_bajo=0.5 | crit_alto=10.0 | La obesidad es un estado inflamatorio crónico de bajo grado. PCR elevada en obeso es la regla | nota_clinica=Patrón antropométrico-metabólico. Cintura debe acompañarse de señal metabólica.",baja,baja,contexto_riesgo,0,baja,no la excepción. | Patrón antropométrico-metabólico. Cintura debe acompañarse de señal metabólica.
VM033,hscrp_mg_l,riesgo_cardiometabolico_global,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=0.5 | crit_alto=10.0 | La PCR > 2.0 mg/L en paciente con ApoB alta multiplica el riesgo cardiovascular. Objetivo: bajar ambos. | nota_clinica=Patrón resumen.",media,media,contexto_riesgo,0,media,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
VM052,hscrp_mg_l,sindrome_metabolico_patron,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl | crit_bajo=0.5 | crit_alto=10.0 | La inflamación no es criterio diagnóstico pero es la base fisiopatológica del Sd. Metabólico. | nota_clinica=Refuerza el diagnóstico.",baja,baja,contexto,0,baja,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Refuerza el diagnóstico."
VM141,insulin_uIU_ml,carga_hepatica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=alt_u_l, albumin_g_dl, ast_u_l | crit_bajo=1.0 | crit_alto=100.0 | La insulina alta promueve la síntesis hepática de grasa (lipogénesis de novo) | nota_clinica=Estrés hepatocelular o carga metabólica hepática. Confirmar con ALT elevada y ecografía.",baja,baja,metabolico,0,baja,causando HGNA y elevación de ALT. | Estrés hepatocelular o carga metabólica hepática. Confirmar con ALT elevada y ecografía.
VM040,insulin_uIU_ml,carga_hiperuricemica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2, triglycerides_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | La insulina alta reduce la excreción renal de ácido úrico. Causa frecuente de hiperuricemia asintomática en obesos. | nota_clinica=Confirmar con AU elevado y eGFR normal-alto.",baja,baja,metabolico,0,baja,Tendencia a hiperuricemia en contexto metabólico. | Confirmar con AU elevado y eGFR normal-alto.
VM058,insulin_uIU_ml,carga_pancreatica_glucidica,primary_driver,high,high,positive,0.8,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=glucose_mg_dl, hba1c_pct, triglycerides_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | Driver de Resistencia Insulínica. Insulina en ayunas > 10-12 mU/L con glucosa normal indica que el páncreas está ""gritando"" para mantener la glucemia. Fase precoz de DM2. | nota_clinica=Calcular HOMA-IR (Glucosa x Insulina / 405). > 2.5 = Resistencia.",alta,alta,insulina,1,alta,Sobrecarga de la regulación pancreática. | Calcular HOMA-IR (Glucosa x Insulina / 405). > 2.5 = Resistencia.
VM057,insulin_uIU_ml,carga_pancreatica_glucidica,primary_driver,low,low,positive,0.8,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=glucose_mg_dl, hba1c_pct, triglycerides_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | Insulina baja en ayunas con glucosa normal: Páncreas en reposo | nota_clinica=Sobrecarga de la regulación pancreática. En DM tipo 1 insulina muy baja o indetectable.",alta,alta,insulina,1,alta,buena sensibilidad. Con glucosa alta: Fase avanzada de DM2 (fallo de célula beta). | Sobrecarga de la regulación pancreática. En DM tipo 1 insulina muy baja o indetectable.
VM016,insulin_uIU_ml,disfuncion_glucidica,supporting_driver,high,high,positive,0.45,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, hba1c_pct | crit_bajo=1.0 | crit_alto=100.0 | Hiperglucemia con hiperinsulinemia = Resistencia. Hiperglucemia con insulina baja = Déficit secretor. | nota_clinica=Modula el tipo de disglucemia.",media,media,insulina,0,media,Pérdida de homeostasis glucémica. | Modula el tipo de disglucemia.
VM015,insulin_uIU_ml,disfuncion_glucidica,supporting_driver,low,low,positive,0.45,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, hba1c_pct | crit_bajo=1.0 | crit_alto=100.0 | Hipoglucemia con insulina alta = Insulinoma o Sulfonilureas. Hipoglucemia con insulina baja = Déficit hepático o adrenal. | nota_clinica=Clave para dx diferencial de hipoglucemia.",media,media,insulina,0,media,Pérdida de homeostasis glucémica. | Clave para dx diferencial de hipoglucemia.
VM020,insulin_uIU_ml,dislipidemia_aterogenica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | La insulina alta inhibe la lipólisis y promueve la síntesis de TG hepáticos. Asociación causal con TG altos. | nota_clinica=Exigir señal lipídica alterada.",baja,baja,glucometabolico,0,baja,"Patrón de TG altos, HDL bajo. | Exigir señal lipídica alterada."
VM003,insulin_uIU_ml,insulinorresistencia,primary_driver,high,high,positive,0.95,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, hba1c_pct, triglycerides_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | Driver de Resistencia a la Insulina. Insulina > 10-12 en ayunas con glucosa normal es el marcador más precoz y fiable de riesgo cardiometabólico. | nota_clinica=Calcular HOMA-IR.",alta,alta,insulina,1,alta,Patrón de hiperinsulinemia compensatoria. | Calcular HOMA-IR.
VM175,insulin_uIU_ml,resistencia_leptinica_saciedad,supporting_driver,high,high,positive,0.35,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=waist_cm, bmi_kg_m2, triglycerides_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | La hiperinsulinemia central bloquea la señal de saciedad de la leptina. El paciente come más. | nota_clinica=Cintura e insulina deben ir juntas.",media,media,glucometabolico,0,media,Patrón antropométrico-metabólico. | Cintura e insulina deben ir juntas.
VM049,insulin_uIU_ml,sindrome_metabolico_patron,supporting_driver,high,high,positive,0.45,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl | crit_bajo=1.0 | crit_alto=100.0 | La insulina alta es el nexo fisiopatológico del Sd. Metabólico aunque no sea criterio diagnóstico formal. | nota_clinica=Refuerza el diagnóstico.",media,media,insulina,0,media,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Refuerza el diagnóstico."
VM105,iron_ug_dl,deficit_hierro_eritropoyesis,supporting_driver,low,low,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=20.0 | crit_alto=300.0 | Hierro sérico bajo + Ferritina baja = Ferropenia absoluta. Hierro sérico bajo + Ferritina normal/alta = Trastorno inflamatorio (Anemia de trastorno crónico). | nota_clinica=Interpretar siempre junto a Ferritina y Transferrina.",media,media,hierro,0,media,Déficit de hierro funcional o absoluto. | Interpretar siempre junto a Ferritina y Transferrina.
VM111,iron_ug_dl,sobrecarga_ferrica,supporting_driver,high,high,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, ferritin_ng_ml, transferrin_mg_dl | crit_bajo=20.0 | crit_alto=300.0 | Hierro sérico alto + Saturación > 45% = Sobrecarga. Puede ser Hemocromatosis o secundaria a transfusiones/hepatopatía. | nota_clinica=Confirmar con saturación y ferritina.",media,alta,hierro,0,media,Exceso de hierro o señal de ferritina alta con saturación aumentada. | Confirmar con saturación y ferritina.
VM182,ldl_mg_dl,disfuncion_tiroidea_periferica,supporting_driver,high,high,positive,0.35,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=tsh_mIU_l, ft4_ng_dl | crit_bajo=30.0 | crit_alto=500.0 | Hipotiroidismo subclínico eleva LDL por menor expresión de receptores hepáticos de LDL. Tratar tiroides baja el LDL. | nota_clinica=TSH/FT4 deben liderar.",media,media,repercusion_lipidica,0,media,Disfunción tiroidea operativa con reflejo lipídico. | TSH/FT4 deben liderar.
VM022,ldl_mg_dl,dislipidemia_aterogenica,supporting_driver,high,high,positive,0.5,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl | crit_bajo=30.0 | crit_alto=500.0 | LDL alto. Es el objetivo terapéutico clásico. Pero si TG > 400 | nota_clinica=Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas. Priorizar ApoB si discordancia.",media,alta,carga_aterogenica,0,media,"el LDL calculado no es fiable. Pedir LDL directo o ApoB. | Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas. Priorizar ApoB si discordancia."
VM031,ldl_mg_dl,riesgo_cardiometabolico_global,supporting_driver,high,high,positive,0.45,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=30.0 | crit_alto=500.0 | LDL como parte del puzzle de riesgo. ApoB es más preciso. | nota_clinica=Patrón resumen.",media,media,carga_aterogenica,0,media,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
