rule_id,variable,etiqueta_variable,dominio_analito,sexo_referencia,rango_referencia,mecanismo,label_mecanismo,dominio_fisiologico,direccion,peso_mecanistico,tipo_aporte,especificidad,especificidad_num,fuerza,evidence_tier,evidencia_num,combo_fisiologico,es_driver_primario,necesita_ayuno,sexo_scope_regla,requiere_contexto,analitos_confirmatorios,analitos_competidores,comentario_fisiologico,definition,clinical_notes,priority_base,activation_threshold,min_hits,min_groups,display_threshold,rango_critico_bajo,rango_critico_alto,activo
VM177,hdl_mg_dl,HDL,lipidos,sexo_especifico,f: >=50.0 | m: >=40.0,resistencia_leptinica_saciedad,Resistencia Leptinica Saciedad,Hormonal / saciedad,low,0.33,support,baja,0.4,media,baja,0.4,tg_hdl,no,si,all,,"waist_cm, bmi_kg_m2, insulin_uIU_ml",,Driver de soporte: descenso de hdl_mg_dl apoya el grupo tg_hdl.,Patrón antropométrico-metabólico sugerente de señal leptínica ineficaz; baja especificidad. [Usar con umbral alto: Sin leptina ni señales de ingesta; usar como fenotipo indirecto de adiposidad central.],Cintura debe acompañarse de señal metabólica/inflamatoria.,alta,60,2,2,24,,,si
VM032,hdl_mg_dl,HDL,lipidos,sexo_especifico,f: >=50.0 | m: >=40.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,low,0.34,support,baja,0.4,media,baja,0.4,tg_hdl,no,si,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Driver de soporte: descenso de hdl_mg_dl apoya el grupo tg_hdl.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,,si
VM051,hdl_mg_dl,HDL,lipidos,sexo_especifico,f: >=50.0 | m: >=40.0,sindrome_metabolico_patron,Sindrome Metabolico Patron,Metabólico,low,0.97,driver,alta,1,alta,alta,1,dislipidemia,si,si,all,,"glucose_mg_dl, triglycerides_mg_dl, waist_cm",,Driver principal: descenso de hdl_mg_dl apoya el grupo dislipidemia.,"Agrupación operativa de adiposidad central, glucosa alterada y dislipidemia aterogénica.","Patrón resumen; pedir al menos 3 ejes entre glucemia, TG, HDL, cintura.",alta,65,3,3,32,,,si
VM076,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,activacion_inmune,Activacion Inmune,Inflamación / estrés biológico,high,0.33,support,baja,0.4,media,baja,0.4,reactantes,no,no,all,,"wbc_x10_3_mm3, neut_abs_x10_3_mm3, lymph_abs_x10_3_mm3",,Driver de soporte: elevación de hscrp_mg_l apoya el grupo reactantes.,Activación inmunitaria o patrón leucocitario reactivo. [Usar con umbral alto: Solapa con inflamación; requiere patrón hematológico consistente.],Necesita coherencia entre leucocitos/neutrófilos/linfocitos y al menos un reactante.,media,55,2,2,24,,10,si
VM088,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,estres_oxidativo,Estres Oxidativo,Inflamación / estrés biológico,high,0.33,support,baja,0.4,media,baja,0.4,reactantes,no,no,all,,"ggt_u_l, hba1c_pct, triglycerides_mg_dl",,Driver de soporte: elevación de hscrp_mg_l apoya el grupo reactantes.,Señal indirecta de estrés oxidativo; inferencia de baja especificidad. [Usar con umbral alto: Proxy indirecto; mantener sensible solo si convergen varias anomalías.],"Concepto de apoyo, no titular salvo patrón consistente inflamatorio-hepático-metabólico.",baja,65,2,2,20,,10,si
VM068,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,inflamacion,Inflamacion,Inflamación / estrés biológico,high,0.86,driver,media,0.7,alta,alta,1,reactantes,si,no,all,,"esr_mm_h, fibrinogen_mg_dl, wbc_x10_3_mm3",,Driver principal: elevación de hscrp_mg_l apoya el grupo reactantes.,Inflamación sistémica de baja o media intensidad detectada con reactantes y hemograma.,PCR ultrasensible aislada leve no basta; mejor con VSG/fibrinógeno/células.,alta,40,2,2,25,,10,si
VM094,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,permeabilidad_intestinal_inflamacion_baja,Permeabilidad Intestinal Inflamacion Baja,Inflamación / estrés biológico,high,0.15,context,baja,0.4,baja,baja,0.4,reactantes,no,no,all,,"lymph_abs_x10_3_mm3, lymph_abs_x10_3_mm3, ferritin_ng_ml",,Contexto: elevación de hscrp_mg_l apoya el grupo reactantes.,"Inferencia muy indirecta de inflamación de bajo grado y posible señal intestinal; usar con mucha cautela. [Experimental desactivado: Sin marcadores directos (calprotectina, zonulina u otros). Demasiado inferencial para activarlo en runtime.]",Muy inespecífico; mantener umbral alto y lenguaje prudente.,baja,75,2,2,26,,10,no
VM195,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,recambio_muscular_lesion,Recambio Muscular Lesion,Muscular / recambio,high,0.15,context,baja,0.4,baja,baja,0.4,lesion_contexto,no,no,all,,"ast_u_l, alt_u_l, creatinine_mg_dl",,Contexto: elevación de hscrp_mg_l apoya el grupo lesion_contexto.,"Sospecha de recambio/lesión muscular; incompleto sin CK. [Experimental desactivado: Faltan CK/LDH y contexto de ejercicio/lesión. Alto riesgo de confundir hígado, riñón o catabolismo.]",Muy inespecífico sin CK; usar como hipótesis débil.,baja,70,2,2,24,,10,no
VM178,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,resistencia_leptinica_saciedad,Resistencia Leptinica Saciedad,Hormonal / saciedad,high,0.15,context,baja,0.4,baja,baja,0.4,contexto_riesgo,no,no,all,,"waist_cm, bmi_kg_m2, insulin_uIU_ml",,Contexto: elevación de hscrp_mg_l apoya el grupo contexto_riesgo.,Patrón antropométrico-metabólico sugerente de señal leptínica ineficaz; baja especificidad. [Usar con umbral alto: Sin leptina ni señales de ingesta; usar como fenotipo indirecto de adiposidad central.],Cintura debe acompañarse de señal metabólica/inflamatoria.,alta,60,2,2,24,,10,si
VM033,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.34,support,baja,0.4,media,baja,0.4,contexto_riesgo,no,no,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Driver de soporte: elevación de hscrp_mg_l apoya el grupo contexto_riesgo.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,10,si
VM052,hscrp_mg_l,hsCRP / PCR,inflamacion,ambos,0.0–1.0,sindrome_metabolico_patron,Sindrome Metabolico Patron,Metabólico,high,0.16,context,baja,0.4,baja,baja,0.4,contexto,no,no,all,,"glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl",,Contexto: elevación de hscrp_mg_l apoya el grupo contexto.,"Agrupación operativa de adiposidad central, glucosa alterada y dislipidemia aterogénica.","Patrón resumen; pedir al menos 3 ejes entre glucemia, TG, HDL, cintura.",alta,65,3,3,32,,10,si
VM141,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,carga_hepatica,Carga Hepatica,Hepático,high,0.17,context,baja,0.4,baja,baja,0.4,metabolico,no,si,all,,"alt_u_l, albumin_g_dl, ast_u_l",,Contexto: elevación de insulin_uIU_ml apoya el grupo metabolico.,Estrés hepatocelular o carga metabólica hepática.,ALT aislada leve no basta; pedir AST/GGT o soporte metabólico.,alta,45,2,2,24,1,100,si
VM040,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,carga_hiperuricemica,Carga Hiperuricemica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,metabolico,no,si,all,,"uric_acid_mg_dl, egfr_ml_min_1_73m2, triglycerides_mg_dl",,Contexto: elevación de insulin_uIU_ml apoya el grupo metabolico.,Tendencia a hiperuricemia por sobreproducción o infraexcreción en contexto metabólico.,Ácido úrico alto debe acompañarse de contexto renal o metabólico.,alta,45,2,2,24,1,100,si
VM058,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,carga_pancreatica_glucidica,Carga Pancreatica Glucidica,Metabólico,high,0.81,driver,media,0.7,alta,alta,1,insulina,si,si,all,,"glucose_mg_dl, hba1c_pct, triglycerides_mg_dl",,Driver principal: elevación de insulin_uIU_ml apoya el grupo insulina.,Sobrecarga de la regulación pancreática de la glucosa; útil para separar compensación hiperinsulinémica.,Pensado para disglucemia con tensión pancreática; insulina baja o alta con glucosa/HbA1c alteradas.,alta,45,2,2,24,1,100,si
VM057,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,carga_pancreatica_glucidica,Carga Pancreatica Glucidica,Metabólico,low,0.81,driver,media,0.7,alta,alta,1,insulina,si,si,all,,"glucose_mg_dl, hba1c_pct, triglycerides_mg_dl",,Driver principal: descenso de insulin_uIU_ml apoya el grupo insulina.,Sobrecarga de la regulación pancreática de la glucosa; útil para separar compensación hiperinsulinémica.,Pensado para disglucemia con tensión pancreática; insulina baja o alta con glucosa/HbA1c alteradas.,alta,45,2,2,24,1,100,si
VM016,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,disfuncion_glucidica,Disfuncion Glucidica,Metabólico,high,0.43,support,media,0.7,media,media,0.7,insulina,no,si,all,,"glucose_mg_dl, glucose_mg_dl, hba1c_pct",,Driver de soporte: elevación de insulin_uIU_ml apoya el grupo insulina.,"Pérdida de homeostasis glucémica; incluye hiperglucemia sostenida y, en menor medida, extremos bajos.",Debe existir alteración de glucosa o HbA1c; la insulina solo modula el contexto.,alta,40,2,1,22,1,100,si
VM015,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,disfuncion_glucidica,Disfuncion Glucidica,Metabólico,low,0.43,support,media,0.7,media,media,0.7,insulina,no,si,all,,"glucose_mg_dl, glucose_mg_dl, hba1c_pct",,Driver de soporte: descenso de insulin_uIU_ml apoya el grupo insulina.,"Pérdida de homeostasis glucémica; incluye hiperglucemia sostenida y, en menor medida, extremos bajos.",Debe existir alteración de glucosa o HbA1c; la insulina solo modula el contexto.,alta,40,2,1,22,1,100,si
VM020,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,dislipidemia_aterogenica,Dislipidemia Aterogenica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,glucometabolico,no,si,all,,"triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl",,Contexto: elevación de insulin_uIU_ml apoya el grupo glucometabolico.,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas.",No activar por colesterol total aislado; pedir TG/HDL/ApoB/LDL-patrón coherente.,alta,45,2,2,26,1,100,si
VM003,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,insulinorresistencia,Insulinorresistencia,Metabólico,high,0.86,driver,media,0.7,alta,alta,1,insulina,si,si,all,,"glucose_mg_dl, hba1c_pct, triglycerides_mg_dl",,Driver principal: elevación de insulin_uIU_ml apoya el grupo insulina.,Patrón de hiperinsulinemia compensatoria y exceso adiposo visceral con tendencia a disglucemia y dislipidemia.,Exigir señal glucémica/insulínica más al menos un eje adiposidad o dislipidemia para evitar sobrediagnóstico por una variable aislada.,alta,45,3,2,28,1,100,si
VM175,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,resistencia_leptinica_saciedad,Resistencia Leptinica Saciedad,Hormonal / saciedad,high,0.33,support,baja,0.4,media,baja,0.4,glucometabolico,no,si,all,,"waist_cm, bmi_kg_m2, triglycerides_mg_dl",,Driver de soporte: elevación de insulin_uIU_ml apoya el grupo glucometabolico.,Patrón antropométrico-metabólico sugerente de señal leptínica ineficaz; baja especificidad. [Usar con umbral alto: Sin leptina ni señales de ingesta; usar como fenotipo indirecto de adiposidad central.],Cintura debe acompañarse de señal metabólica/inflamatoria.,alta,60,2,2,24,1,100,si
VM049,insulin_uIU_ml,Insulina,metabolica,ambos,2.0–12.0,sindrome_metabolico_patron,Sindrome Metabolico Patron,Metabólico,high,0.44,support,media,0.7,media,media,0.7,insulina,no,si,all,,"glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl",,Driver de soporte: elevación de insulin_uIU_ml apoya el grupo insulina.,"Agrupación operativa de adiposidad central, glucosa alterada y dislipidemia aterogénica.","Patrón resumen; pedir al menos 3 ejes entre glucemia, TG, HDL, cintura.",alta,65,3,3,32,1,100,si
VM105,iron_ug_dl,Hierro,hierro,ambos,75.0–150.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,low,0.37,support,baja,0.4,media,baja,0.4,hierro,no,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Driver de soporte: descenso de iron_ug_dl apoya el grupo hierro.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,20,300,si
VM111,iron_ug_dl,Hierro,hierro,ambos,75.0–150.0,sobrecarga_ferrica,Sobrecarga Ferrica,Hematínico / nutricional,high,0.48,support,media,0.7,media,media,0.7,hierro,no,no,all,,"transferrin_sat_pct, ferritin_ng_ml, transferrin_mg_dl",,Driver de soporte: elevación de iron_ug_dl apoya el grupo hierro.,Exceso de hierro o señal de ferritina alta con saturación aumentada.,Ferritina alta aislada es ambigua; pedir saturación/transaminasas/Fe para reforzar.,alta,50,2,2,24,20,300,si
VM182,ldl_mg_dl,LDL,lipidos,ambos,0.0–99.0,disfuncion_tiroidea_periferica,Disfuncion Tiroidea Periferica,Hormonal / saciedad,high,0.37,support,baja,0.4,media,baja,0.4,repercusion_lipidica,no,si,all,,"tsh_mIU_l, tsh_mIU_l, ft4_ng_dl",,Driver de soporte: elevación de ldl_mg_dl apoya el grupo repercusion_lipidica.,Disfunción tiroidea operativa con TSH/FT4 y reflejo metabólico.,TSH/FT4 deben liderar; lípidos sólo refuerzan.,alta,45,2,1,22,,500,si
VM022,ldl_mg_dl,LDL,lipidos,ambos,0.0–99.0,dislipidemia_aterogenica,Dislipidemia Aterogenica,Metabólico,high,0.48,support,media,0.7,media,media,0.7,carga_aterogenica,no,si,all,,"triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl",,Driver de soporte: elevación de ldl_mg_dl apoya el grupo carga_aterogenica.,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas.",No activar por colesterol total aislado; pedir TG/HDL/ApoB/LDL-patrón coherente.,alta,45,2,2,26,,500,si
VM031,ldl_mg_dl,LDL,lipidos,ambos,0.0–99.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.44,support,media,0.7,media,media,0.7,carga_aterogenica,no,si,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Driver de soporte: elevación de ldl_mg_dl apoya el grupo carga_aterogenica.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,500,si
VM027,lpa_nmol_l,Lipoproteína(a) [Lp(a)],lipidos_cv,ambos,0.0–124.0,dislipidemia_aterogenica,Dislipidemia Aterogenica,Metabólico,high,0.82,driver,alta,1,media,alta,1,carga_aterogenica,si,no,all,,"triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl",,Driver principal: elevación de lpa_nmol_l apoya el grupo carga_aterogenica.,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas.",No activar por colesterol total aislado; pedir TG/HDL/ApoB/LDL-patrón coherente.,alta,45,2,2,26,,400,si
VM039,lpa_nmol_l,Lipoproteína(a) [Lp(a)],lipidos_cv,ambos,0.0–124.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.75,driver,alta,1,media,alta,1,carga_aterogenica,si,no,all,,"apob_mg_dl, triglycerides_mg_dl, ldl_mg_dl",,Driver principal: elevación de lpa_nmol_l apoya el grupo carga_aterogenica.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,400,si
VM082,lymph_abs_x10_3_mm3,Linfocitos abs,hematologia,ambos,1.0–4.8,activacion_inmune,Activacion Inmune,Inflamación / estrés biológico,high,0.28,support,baja,0.4,media,baja,0.4,celular,no,no,all,,"wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l",,Driver de soporte: elevación de lymph_abs_x10_3_mm3 apoya el grupo celular.,Activación inmunitaria o patrón leucocitario reactivo. [Usar con umbral alto: Solapa con inflamación; requiere patrón hematológico consistente.],Necesita coherencia entre leucocitos/neutrófilos/linfocitos y al menos un reactante.,media,55,2,2,24,0.5,10,si
VM081,lymph_abs_x10_3_mm3,Linfocitos abs,hematologia,ambos,1.0–4.8,activacion_inmune,Activacion Inmune,Inflamación / estrés biológico,low,0.28,support,baja,0.4,media,baja,0.4,celular,no,no,all,,"wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l",,Driver de soporte: descenso de lymph_abs_x10_3_mm3 apoya el grupo celular.,Activación inmunitaria o patrón leucocitario reactivo. [Usar con umbral alto: Solapa con inflamación; requiere patrón hematológico consistente.],Necesita coherencia entre leucocitos/neutrófilos/linfocitos y al menos un reactante.,media,55,2,2,24,0.5,10,si
VM134,lymph_abs_x10_3_mm3,Linfocitos abs,hematologia,ambos,1.0–4.8,deficit_proteico_catabolismo,Deficit Proteico Catabolismo,Hematínico / nutricional,low,0.17,context,baja,0.4,baja,baja,0.4,nutricional,no,no,all,,"albumin_g_dl, creatinine_mg_dl, bmi_kg_m2",,Contexto: descenso de lymph_abs_x10_3_mm3 apoya el grupo nutricional.,Sospecha de baja disponibilidad proteica o mayor catabolismo.,Albúmina baja debe acompañarse de masa corporal/urea/creatinina o linfopenia.,alta,50,2,2,22,0.5,10,si
VM096,lymph_abs_x10_3_mm3,Linfocitos abs,hematologia,ambos,1.0–4.8,permeabilidad_intestinal_inflamacion_baja,Permeabilidad Intestinal Inflamacion Baja,Inflamación / estrés biológico,high,0.15,context,baja,0.4,baja,baja,0.4,celular,no,no,all,,"hscrp_mg_l, ferritin_ng_ml, albumin_g_dl",,Contexto: elevación de lymph_abs_x10_3_mm3 apoya el grupo celular.,"Inferencia muy indirecta de inflamación de bajo grado y posible señal intestinal; usar con mucha cautela. [Experimental desactivado: Sin marcadores directos (calprotectina, zonulina u otros). Demasiado inferencial para activarlo en runtime.]",Muy inespecífico; mantener umbral alto y lenguaje prudente.,baja,75,2,2,26,0.5,10,no
VM095,lymph_abs_x10_3_mm3,Linfocitos abs,hematologia,ambos,1.0–4.8,permeabilidad_intestinal_inflamacion_baja,Permeabilidad Intestinal Inflamacion Baja,Inflamación / estrés biológico,low,0.15,context,baja,0.4,baja,baja,0.4,celular,no,no,all,,"hscrp_mg_l, ferritin_ng_ml, albumin_g_dl",,Contexto: descenso de lymph_abs_x10_3_mm3 apoya el grupo celular.,"Inferencia muy indirecta de inflamación de bajo grado y posible señal intestinal; usar con mucha cautela. [Experimental desactivado: Sin marcadores directos (calprotectina, zonulina u otros). Demasiado inferencial para activarlo en runtime.]",Muy inespecífico; mantener umbral alto y lenguaje prudente.,baja,75,2,2,26,0.5,10,no
VM125,mcv_fl,VCM (MCV),hematologia,ambos,80.0–100.0,alteracion_metabolismo_folato_b12_homocisteina,Alteracion Metabolismo Folato B12 Homocisteina,Hematínico / nutricional,high,0.44,support,media,0.7,media,media,0.7,hemograma,no,no,all,,"vitb12_pg_ml, folate_ng_ml, rdw_pct",,Driver de soporte: elevación de mcv_fl apoya el grupo hemograma.,"Versión ampliada del eje B12/folato; incompleta sin homocisteína ni MMA. [Usar con umbral alto: Más amplio que eje B12/folato, pero incompleto sin homocisteína real.]",Más exigente que eje simple; precisa déficit vitamínico con contexto hematológico o renal.,alta,55,2,2,24,60,120,si
VM102,mcv_fl,VCM (MCV),hematologia,ambos,80.0–100.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,low,0.86,driver,media,0.7,alta,alta,1,hemograma,si,no,all,,"transferrin_sat_pct, hb_g_dl, rdw_pct",,Driver principal: descenso de mcv_fl apoya el grupo hemograma.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,60,120,si
VM121,mcv_fl,VCM (MCV),hematologia,ambos,80.0–100.0,eje_b12_folato,Eje B12 Folato,Hematínico / nutricional,high,0.48,support,media,0.7,media,media,0.7,hemograma,no,no,all,,"vitb12_pg_ml, folate_ng_ml, hb_g_dl",,Driver de soporte: elevación de mcv_fl apoya el grupo hemograma.,Déficit del eje vitamínico B12/folato con reflejo hematimétrico.,B12/folato bajos deben acompañarse de señal hematimétrica si se quiere mayor confianza.,alta,45,2,2,22,60,120,si
VM080,neut_abs_x10_3_mm3,Neutrófilos abs,hematologia,ambos,1.8–7.5,activacion_inmune,Activacion Inmune,Inflamación / estrés biológico,high,0.42,support,baja,0.4,alta,media,0.7,celular,no,no,all,,"wbc_x10_3_mm3, hscrp_mg_l, lymph_abs_x10_3_mm3",,Driver de soporte: elevación de neut_abs_x10_3_mm3 apoya el grupo celular.,Activación inmunitaria o patrón leucocitario reactivo. [Usar con umbral alto: Solapa con inflamación; requiere patrón hematológico consistente.],Necesita coherencia entre leucocitos/neutrófilos/linfocitos y al menos un reactante.,media,55,2,2,24,0.5,20,si
VM072,neut_abs_x10_3_mm3,Neutrófilos abs,hematologia,ambos,1.8–7.5,inflamacion,Inflamacion,Inflamación / estrés biológico,high,0.37,support,baja,0.4,media,baja,0.4,celular,no,no,all,,"hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl",,Driver de soporte: elevación de neut_abs_x10_3_mm3 apoya el grupo celular.,Inflamación sistémica de baja o media intensidad detectada con reactantes y hemograma.,PCR ultrasensible aislada leve no basta; mejor con VSG/fibrinógeno/células.,alta,40,2,2,25,0.5,20,si
VM084,platelets_x10_3_uL,Plaquetas,hematologia,ambos,150.0–400.0,activacion_inmune,Activacion Inmune,Inflamación / estrés biológico,high,0.15,context,baja,0.4,baja,baja,0.4,celular,no,no,all,,"wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l",,Contexto: elevación de platelets_x10_3_uL apoya el grupo celular.,Activación inmunitaria o patrón leucocitario reactivo. [Usar con umbral alto: Solapa con inflamación; requiere patrón hematológico consistente.],Necesita coherencia entre leucocitos/neutrófilos/linfocitos y al menos un reactante.,media,55,2,2,24,20,1000,si
VM109,platelets_x10_3_uL,Plaquetas,hematologia,ambos,150.0–400.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,high,0.17,context,baja,0.4,baja,baja,0.4,hemograma,no,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Contexto: elevación de platelets_x10_3_uL apoya el grupo hemograma.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,20,1000,si
VM074,platelets_x10_3_uL,Plaquetas,hematologia,ambos,150.0–400.0,inflamacion,Inflamacion,Inflamación / estrés biológico,high,0.17,context,baja,0.4,baja,baja,0.4,celular,no,no,all,,"hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl",,Contexto: elevación de platelets_x10_3_uL apoya el grupo celular.,Inflamación sistémica de baja o media intensidad detectada con reactantes y hemograma.,PCR ultrasensible aislada leve no basta; mejor con VSG/fibrinógeno/células.,alta,40,2,2,25,20,1000,si
VM101,rbc_x10_6_mm3,Hematíes,hematologia,sexo_especifico,f: 4.5–6.1 | m: 4.5–6.1,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,low,0.37,support,baja,0.4,media,baja,0.4,hemograma,no,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Driver de soporte: descenso de rbc_x10_6_mm3 apoya el grupo hemograma.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,2,7,si
VM163,rbc_x10_6_mm3,Hematíes,hematologia,sexo_especifico,f: 4.5–6.1 | m: 4.5–6.1,deshidratacion_hemoconcentracion,Deshidratacion Hemoconcentracion,Renal / volumen,high,0.17,context,baja,0.4,baja,baja,0.4,volumen,no,no,all,,"hct_pct, urea_mg_dl, hb_g_dl",,Contexto: elevación de rbc_x10_6_mm3 apoya el grupo volumen.,Patrón compatible con hemoconcentración o contracción de volumen.,Exigir hemoconcentración más urea/creatinina/albumina para evitar ruido.,media,40,2,2,22,2,7,si
VM120,rbc_x10_6_mm3,Hematíes,hematologia,sexo_especifico,f: 4.5–6.1 | m: 4.5–6.1,eje_b12_folato,Eje B12 Folato,Hematínico / nutricional,low,0.17,context,baja,0.4,baja,baja,0.4,hemograma,no,no,all,,"vitb12_pg_ml, folate_ng_ml, mcv_fl",,Contexto: descenso de rbc_x10_6_mm3 apoya el grupo hemograma.,Déficit del eje vitamínico B12/folato con reflejo hematimétrico.,B12/folato bajos deben acompañarse de señal hematimétrica si se quiere mayor confianza.,alta,45,2,2,22,2,7,si
VM126,rdw_pct,RDW,hematologia,ambos,12.0–15.0,alteracion_metabolismo_folato_b12_homocisteina,Alteracion Metabolismo Folato B12 Homocisteina,Hematínico / nutricional,high,0.33,support,baja,0.4,media,baja,0.4,hemograma,no,no,all,,"vitb12_pg_ml, folate_ng_ml, mcv_fl",,Driver de soporte: elevación de rdw_pct apoya el grupo hemograma.,"Versión ampliada del eje B12/folato; incompleta sin homocisteína ni MMA. [Usar con umbral alto: Más amplio que eje B12/folato, pero incompleto sin homocisteína real.]",Más exigente que eje simple; precisa déficit vitamínico con contexto hematológico o renal.,alta,55,2,2,24,,20,si
VM103,rdw_pct,RDW,hematologia,ambos,12.0–15.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,high,0.86,driver,media,0.7,alta,alta,1,hemograma,si,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Driver principal: elevación de rdw_pct apoya el grupo hemograma.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,,20,si
VM122,rdw_pct,RDW,hematologia,ambos,12.0–15.0,eje_b12_folato,Eje B12 Folato,Hematínico / nutricional,high,0.37,support,baja,0.4,media,baja,0.4,hemograma,no,no,all,,"vitb12_pg_ml, folate_ng_ml, mcv_fl",,Driver de soporte: elevación de rdw_pct apoya el grupo hemograma.,Déficit del eje vitamínico B12/folato con reflejo hematimétrico.,B12/folato bajos deben acompañarse de señal hematimétrica si se quiere mayor confianza.,alta,45,2,2,22,,20,si
VM108,tibc_ug_dl,TIBC,hierro,ambos,250.0–450.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,high,0.86,driver,media,0.7,alta,alta,1,hierro,si,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Driver principal: elevación de tibc_ug_dl apoya el grupo hierro.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,,500,si
VM114,tibc_ug_dl,TIBC,hierro,ambos,250.0–450.0,sobrecarga_ferrica,Sobrecarga Ferrica,Hematínico / nutricional,low,0.48,support,media,0.7,media,media,0.7,hierro,no,no,all,,"transferrin_sat_pct, ferritin_ng_ml, iron_ug_dl",,Driver de soporte: descenso de tibc_ug_dl apoya el grupo hierro.,Exceso de hierro o señal de ferritina alta con saturación aumentada.,Ferritina alta aislada es ambigua; pedir saturación/transaminasas/Fe para reforzar.,alta,50,2,2,24,,500,si
